,City,Content_clean,comp_score,topic,topic label
965,Anglet,sympa magasin,neutre,2,personnel
966,Melun,correct,neutre,2,personnel
979,Saint Orens De Gameville,très grand magasin produits variés,neutre,1,large choix
981,Paris 15,bof accueil personne occupée portable rayon peinture deux vendeurs racontent wd client attendent,neutre,2,personnel
984,Vannes,très bien,neutre,0,rayonnage
987,L'Union,personnel disponible lécoute sympa,neutre,2,personnel
990,Lattes,100km venir voir dressing mesure arrivé place vendeur pose lattend fois jeune brun fait comprendre quil sou effectif temp soccuper faut prendre rdv semaine prochaine tous ça passe alors rayon vide sans client explique lon ici sans succès repasse rayon bien assis place téléphone jai commerce heureusement traite client comme ça clairement faisait ch,neutre,0,rayonnage
992,Les Lilas,manifique plus proche chaque métier outils travail,neutre,2,personnel
994,Olivet,click and collect impeccable tout sest bien passé,neutre,0,rayonnage
995,Chambray Les Tours,comment peut fermer partie rayon luminaire samedi aprèsmidi jour 21 mai 2022 donc partis sans rien acheter,neutre,2,personnel
999,Annecy,minstalle coin fais joie retrouver casto semble mieux concurrent leroy fait refouler alors petit chiot caddie cest magasin bricolage pitié regrette cette visite tous casto assimilés entre av chien caddie là non jaimerais bien comprendre pourquoi,neutre,2,personnel
1002,Bèziers,passage castorama beziers jai pu rencontré linda top si chose dire linda équipe confié projet sans souci top merci linda,neutre,2,personnel
1005,Besancon,salariés sympathique,neutre,2,personnel
1008,Saint Maximin,bien,neutre,0,rayonnage
1009,Les Pennes Mirabeau,magasin propre bien rangé contre cour matériaux cest autre chose dommage,neutre,0,rayonnage
1011,Aix En Provence,magasin bricolage très complet petite zone industrielle près daix provence,neutre,2,personnel
1014,Saint Orens De Gameville,personnel lécoute savoir faire,neutre,2,personnel
1017,Nîmes,top bricolage etc,neutre,2,personnel
1021,Feytiat,drive donne rendezvous sert plus 30 minute plus tard parce râler menacé faire rembourser service sécurité avoir dessus parce dîtes bonjour sans reponse part aussi bien bouledogue chauve doberman laisse chariot parking demlerdez bref a fuire loin vite comme disait pub chee casto a tout faut surtout blaireaux adieu,neutre,0,rayonnage
1023,St Marcel Les Valence,personnel serviable sympathique,neutre,2,personnel
1027,Paris 18,a wide range of stuff you need for making your home more comfortable reasonable price personnel is helpful imho castorama is more visited by local than lm,neutre,2,personnel
1029,La Garde,manque plusieurs références rayon électricité surtout legrand,neutre,2,personnel
1035,Melun,vendeurs rayon store banne manque professionnalisme porte jugements apparences,neutre,2,personnel
1039,St Marcel Les Valence,vendeur stock beaucoup caissière sennuient,neutre,1,large choix
1040,Vigneux Sur Seine,passé demander remboursement dun coupe bordure acheter a moins dun moins refus reprise car a utilisé bah forcément quil a utilisé sinon revenu dire quil faut débroussailleuse car celuici fait veux faut revoir certaines procédures faut acheter afin voir si produit convenable sil garde quand aucune logique,neutre,2,personnel
1047,Portet Sur Garonne,ça plus vite retirer colis magasin daller drive rdv attente attente attente,neutre,2,personnel
1048,St Martin D'Heres,chez casto sais sil a tout quil faut a déjà quand beaucoup chosesavec vendeurs plutôt sympa nhésitez,neutre,1,large choix
1050,Chambourcy,jeunes femmes sav top,neutre,2,personnel
1053,Paris 18,daccord,neutre,2,personnel
1055,Bèziers,parfait conseil accueil comme dhabitude,neutre,2,personnel
1058,Chalon Sur Saone,bien,neutre,0,rayonnage
1062,Aubiere,remettre lhumain centre service comment estil possible prendre commande via site web choisir livraison drive 2 heures recevoir confirmation email puis confirmation sm dêtre ensuite invité prendre rdv ligne déplacer lheure rdv être confronté ç équipe castorama très embêtée car commande a créée puis validée puis confirmée alors produits stock heureusement jai reçu email minformant nondispo produit 30 mn après lheure rdv drive bref maitrise process vente peut reposer outils digitaux cest très réducteur penser seul labondance doutils digitaux participent lexpérience client,neutre,2,personnel
1069,Chalon Sur Saone,magasin tres bien tenu bien rangémanque personnel a caisse toujours longue attente,neutre,0,rayonnage
1070,Nantes,ra,neutre,2,personnel
1079,Les Ulis,magasin topon trouve tout règle générale sauf lattente caisses trop trop longue sinon tout parfait,neutre,2,personnel
1081,Nîmes,grande magasin équipes très bien sympathique brawo castorama,neutre,0,rayonnage
1082,Terville,trouver fil rotofil,neutre,2,personnel
1086,Le Cannet,comme hab trouve toujours faut petits travaux maison,neutre,2,personnel
1088,Blagnac,trouve tout bricolage très grand magasin bien achalandé possibilité drive bel espace aménagement jardins fonction fréquentation difficile davoir accès conseillers toujours disponibles bon quand sait lon veut ca passe,neutre,2,personnel
1092,Melun,beaucoup choix,neutre,1,large choix
1094,Colmar,trouve toujours jai besoin,neutre,2,personnel
1095,Le Mans,impossible dêtre renseigner entre coin cuisine où personne regard figé écran dit daller voir coloris derrière montrant doigt direction sans lever tête ni regarder incroyable daller rayon salle deau rayon salle deau après avoir attendu conseiller point daccueil sans voir venir personne plus 3 personnes magasin train discuter puis question conseillère a dit daller coin cuisine mal répartis sans aucun renseignement ni conseil extraordinaire question bricoman conseiller très accueillant a fait tout nécessaire aider,neutre,2,personnel
1098,Annecy,trop bien,neutre,0,rayonnage
1102,Villenave D'Ornon,incroyable arrivé 17h 30 découpe verre croise vendeurle seul dit service fermé revenez demainc quand aberrant,neutre,2,personnel
1103,Perpignan,enfin vrais vendeurs connaissent leurs rayon,neutre,2,personnel
1117,Paris 18,parfait,neutre,1,large choix
1120,Orvault,beau magasin bricolage tarifs raisonnables personnel serviable,neutre,2,personnel
1124,Aubiere,accueil parfait choix très diversifiés,neutre,1,large choix
1125,Marseille,si personnel très sérieux compétent peu dommage cest manque choix castorama vrai cest période augmentation spéculatives surtout maintenant élections passées manque diversité vraiment gênante,neutre,1,large choix
1128,Kingersheim,chou stock,neutre,1,large choix
1131,Bron,grand magasin vais souvent moment braderies grand choix tout lumièrespeinturesoutils bien bricolage jardin,neutre,1,large choix
1132,St Martin D'Heres,grand choix personnel serviable disponible,neutre,1,large choix
1134,St Nazaire,merci lequipe sav matin peggy fanny thomas charmante disponible ainsi quà lequipe lundi après midi équipe très patiente car revenue 2 fois,neutre,2,personnel
1138,Besancon,conforme vendeur disponible,neutre,2,personnel
1145,Marseille,30 min dattente caisse,neutre,1,large choix
1146,Chennevieres Sur Marne,pratique large choix renover chez soi,neutre,1,large choix
1147,Besancon,jaime diversité article système 1h commande,neutre,2,personnel
1149,Chambray Les Tours,commande internet 1500 bloquée magasin depuis plus dune semaine nai aucune information magasin répond jamais téléphone manque évident considération client tout dit,neutre,2,personnel
1152,Nîmes,malgré manque disponibilité personnel trouve tout,neutre,2,personnel
1153,Paris 20,très pratique employés disponibles,neutre,2,personnel
1156,La Seyne Sur Mer,large choix produits personnel peu démotivé,neutre,1,large choix
1164,Bèziers,beau magasingrand parkingbeaucoup choixtrès sympa personnel,neutre,2,personnel
1170,St Marcel Les Valence,achat planche confectionner étagères achat planche decoupe 75 euroson facturé chute inutilisables sen arnaquée,neutre,2,personnel
1172,Frejus,,neutre,0,rayonnage
1181,L'Union,a tout quil faut presque,neutre,2,personnel
1185,Vigneux Sur Seine,toujours beaucoup choix personnel tres serviables,neutre,1,large choix
1190,La Garde,magasin bien fourni choix,neutre,1,large choix
1192,Bèziers,manque petit collant déco salle bain autrement rien plus merci,neutre,2,personnel
1194,Jouy Aux Arches,personnel très sympa,neutre,2,personnel
1201,Bondues,projet cuisine a éviter prendre rendez déplacer rien prix lessence personne souhaite trouver arrangement déçu plus commande carrelage finitions travaux ramène carton tremper carrelage mouiller cela semblait normal prix attend qualité,neutre,2,personnel
1202,Chambourcy,service après vente semble bien tout ca lemployé reçu très sympa jespère juste récupérerai appareil bien réparé remplacé a suivre,neutre,0,rayonnage
1203,Paris 15,team is nice but understaffed so you need to look to find someone a little of everything but not depth of a big castorama or expertise of a small hardware store french speaking only,neutre,2,personnel
1205,Viriat,super vendeuse mi dispositionmerci très aimablepas ca tout monde casto viriat,neutre,2,personnel
1209,Les Pennes Mirabeau,top,neutre,2,personnel
1212,Villabè,кассир чернокожая девушка очень вежливая и улыбчивая,neutre,2,personnel
1216,Haubourdin,problème caisse depuis plusieurs semaines lemporté materiaux file dattente interminables direction magasin sait fait rien allez plutôt chez leroy merlin,neutre,2,personnel
1221,Poitiers,refuse a politique notation aujourdhui déroge a règle bien désolé personnel fait probablement quil peut casto poitier ny reviendrais plus pourquoi déshumanisation téléphone parcours combattant avoir réponse prix magasin souvent mal affichés produits correspondant acheté lasure plus cher quindiquée dont couleur correspond meme couleur indiquée pot blague devrais rendre magasin jen plus force jai fait tellement retours cest simple perte temp commande encore attente 2 mois délais annoncés après 1 mois dattente sans aucune nouvelle outils dune qualité douteuse plusieurs ca outils marque manguson parle matos dewalt trouve ça perturbant ok casto nest responsable cest magasin plus proche meme 2 litre dessence ferai quelque kilometre plus désormais plus avoir a faire a bon courage personnel,neutre,2,personnel
1224,Perpignan,bien ensemblebons produits caisse dificultees efectuer fature,neutre,0,rayonnage
1227,Besancon,vendent peintures marque réputé garantit 10ans bout 6 mois peinture teint certain endroit suivant conseils vendeurs jai utiliser 2 fois plus peintures tienne conte garantit car cest réaliser travaux fait geste commercial dun pot peinture 7190 euro 34200eurosil faut savoir garantit 10ans sert a rien faut faire attention étiquettes prix car a différence caisses,neutre,2,personnel
1229,Antibes,grand magasin bricolage beaucoup choix juste peu bizarre pouvoir régler zéro avoir autre accès 1er matériaux,neutre,1,large choix
1230,Le Mans,personnel disponible serviable,neutre,2,personnel
1239,Aytre,carte membre inintéressante avoir 5 pourcents faut formulaire trouve plus,neutre,2,personnel
1240,Vélizy Villacoublay,как всегда castorama,neutre,2,personnel
1244,Bourgoin Jallieu,cest plutôt mal manque pvc,neutre,1,large choix
1245,Levallois-Perret,nouveau magasin plein centre ville équipe sympathique professionnelle,neutre,2,personnel
1246,Viriat,produits bien a soucis alors vendeurs vraiment sympathiques ni accueillants,neutre,0,rayonnage
1247,Colmar,beaucoup conseils,neutre,1,large choix
1248,Anglet,chez casto a tous quil faut,neutre,2,personnel
1250,Haubourdin,genre plaindre client depuis années sans soucis après achat dune serrure 3 point défectueuse 180 euro causé lintervention dun serrurier a 500 euro abîmé porte dentrée réparer frais castorama englos na voulu rien savoir trouve ça inadmissible songe entamer procédure justice dédommagement hors volonté,neutre,2,personnel
1252,L'Union,ya tout quil faut,neutre,2,personnel
1253,Brest,super magasin personnel sympa ecoute gen,neutre,2,personnel
1260,Bron,commander meuble fin février essayez dappeler savoir où commande personne décroche quand jai enfin personne tel début avril dit commande devrait arriver 20 avril vais recevoir sm minformer nayant nouvelles mi mai relance appels toujours personne décrocher rends donc magasin apprendre commande complète service client fortement revoir,neutre,2,personnel
1262,Bourgoin Jallieu,magasin a beaucoup choix toujours recherche personne renseignements,neutre,1,large choix
1263,Chambery,demande pourquoi prend rdv drive si doit attendre 30 minute être servi,neutre,2,personnel
1265,Angouleme,super acceuil employé plus vendeur a bien conseillé voulais,neutre,2,personnel
1266,Saint Orens De Gameville,parfait comme dab,neutre,2,personnel
1267,Haubourdin,toujours content,neutre,2,personnel
