,City,Content_clean,comp_score,topic,topic label
886,Chambery,castorama presque bien beaucoup darticles nont prix affichés a limpression quil ny a management magasin dit plus darticles stock alors site internet a sept réponses limites agressives jamais vu ça tous casto fréquente va falloir remettre question plutôt vendre carte castorama 5 cent premier achat cest quelque peu dérisoire,positif,1,large choix
887,Bron,a til quelquun standard castorama cela fais plus dune semaine jessaie désespérément davoir quelquun téléphone nai jour réussi avoir personne différents standard prendre rendez récupérer cuisine nest faute dappeler plusieurs fois jour ligne magasin ligne direct service concerné service client zero,positif,1,large choix
896,Pierrelaye,propre grand,positif,1,large choix
898,Chennevieres Sur Marne,magasin normal personnel ok,positif,1,large choix
905,Saint Orens De Gameville,bon accueil rayon électricité castorama saint orens toulouse notamment tony a su proposer solution adéquates projet système dalarme domotique somfy jb,positif,0,personnel
908,Chennevieres Sur Marne,merci patrick stéphane service retrait marchandise service top,positif,1,large choix
910,Chennevieres Sur Marne,super accueil merci stéphane service retrait marchandises a bien aidé conseillé repartir produit peu volumineux,positif,1,large choix
915,Paris 20,appel téléphonique personne accueillantesouriantebonne information agréable merci réponse,positif,1,large choix
927,Chennevieres Sur Marne,personnel très sympathique malgré navais rdv sest occupé créer cuisine merci,positif,1,large choix
931,Haubourdin,grand merci conseils vendeur éléctricité emannuel conseils avisés installation électrique,positif,2,personnel
934,Bèziers,centre mieux adapté particulier bricoleur,positif,1,large choix
935,St Clement De Riviere,très efficace,positif,1,large choix
936,Nîmes,magasin assez cher personnel sympa,positif,1,large choix
943,Les Ulis,camel a très lécoute projet très bon conseil,positif,0,personnel
944,Le Cannet,rapport accueil vendeur pu trouver produit etait tres important régler merci retour,positif,0,personnel
946,Lattes,inadmissible magasin vendeurs moquent complètement clientele non seulement vendeurs incapables donner bonnes information conseiller plus fichent totalement produits prix erronés réservations commandes enregistrées clôturer tout obligé prendre produits prix fort déconseillons fortement dy faire achats si souhaitez suivi qualité allez autres magasin bricolage,positif,2,personnel
947,Cormeilles En Parisis,bien donne bon conseils,positif,2,personnel
948,Bèziers,super castorama merci tout particulier louise aide accueil professionnalisme,positif,0,personnel
952,Henin Beaumont,demandé conseil employée concernant parements extérieurs celleci a indiqué quils trouvaient lextérieur non cétait bien lintérieur magasin entrain discuter collègue sans rien faire comprends quelle puisse travailler magasin bricolage si ny connaît rien nest première fois conseils hauteur magasin castorama général,positif,1,large choix
955,Claye Souilly,devenu endroit dépannage préfère largement leroymerlin magasin mal agencé allez centrale encombré box promotion mauvaise expérience chaque visite,positif,1,large choix
958,Aix En Provence,bien aéré agréable a tout quil faut,positif,1,large choix
959,Marseille,accueil super vendeuse rayon jardin commande dune table jardin 4 chaise attente recevoir merci encore magasin rapidité commande table jardin 4 chaise jai commandé lundi reçu vendredi,positif,0,personnel
962,Les Pennes Mirabeau,accueil très sympa carte fidélité payante,positif,0,personnel
967,Fleury Sur Orne,grand merci clément rayon jardinerie accueil conseils parasol serre jardin achetés vendeur top,positif,2,personnel
969,Rillieux La Pape,rien nouveau chez casto a tout faut large choix bricolage construction intérieur extérieur tout monde peux trouver bonheur toujours autant choix,positif,2,personnel
970,Saint Maximin,grand merci patricia rayon jacuzzi conseils recommandations a su montrer très professionnelle très disponible lors visite hier,positif,2,personnel
971,Cormeilles En Parisis,8h25 toujours ouvert,positif,0,personnel
978,Fleury Sur Orne,personnel serviable surtout aimable,positif,1,large choix
983,Bondues,grand bien fourni rempli personnel disponible ca reste cest supermarché bricolage,positif,1,large choix
985,Melesse,merci meubles,positif,2,personnel
993,Saint Maximin,magasin choses décoration magnifique,positif,1,large choix
996,Blagnac,aller blagnac téléphone 2 heures avant savoir si article bien stock répond oui 5 stock fait 32 km voilà surprise personne trouve réserve alors stock bien 5 lordinateur résultat 32 km x 2 repartir sans rien merci castorama,positif,1,large choix
1006,Nîmes,service drive dune nullité absolue attend 20 min emplacement drive personne vient alors quon a signalé arrivée finit dire daller cour matériaux où attend plus 40 min zero,positif,1,large choix
1012,St Martin D'Heres,peu cher connaît principe,positif,1,large choix
1016,Jouy Aux Arches,conseillère rayon peinture très agréable pro,positif,1,large choix
1020,Bèziers,très bon acceuil conseil,positif,0,personnel
1025,Niort,choixqualité conseilsnous ravis davoir encore choisi magasinbravo merci éric accompagnement choixune belle équipe lécoute client,positif,1,large choix
1026,Melun,retire étoiles laisse qu1 car franchement vote travail douche médiocre lartisan vais faire pub bon sen voilà,positif,0,personnel
1030,Vélizy Villacoublay,vendeur professionnel préfère parlé collègues daider client,positif,1,large choix
1032,Vélizy Villacoublay,grosse blague vient chercher article piscine internet indiqué quil restait 2 produit magasin arrive magasin recherche produit trouve demande donc vendeur renseigner réponse effectivement 2 article magasin sais où faut débrouiller jattendais quand autre réponse part inacceptable part dun vendeur,positif,1,large choix
1037,Fresnes,passée chez castorama samedi ny rdv cuisine malheureusement fallait prendre rdv comprend tout fait grâce a olivia pu faire cuisine merci infiniment toute léquipe alexandre,positif,2,personnel
1038,La Seyne Sur Mer,bonne,positif,1,large choix
1041,Chambray Les Tours,bravo ali cour matériaux toute équipe conseils patience gentillessetout rendez,positif,2,personnel
1056,Bèziers,tres satisfait conseils magasin recommande,positif,2,personnel
1057,Antibes,bâtiment jardinage séparé reste cela complique donc paiement groupé sinon nouveaux bâtiments très agréables bien achalandés,positif,1,large choix
1059,Bèziers,tres satisfaite,positif,1,large choix
1060,L'Union,personnel sympa disponible lécoute a tout prix raisonnables,positif,1,large choix
1063,Les Pennes Mirabeau,lécoute très gentil client,positif,1,large choix
1067,Chalon Sur Saone,conseils très bien assurés léquipe caisse hôtesses très sympa,positif,2,personnel
1068,St Nazaire,tondeuse autoportée essence encore sou garantie lorsque lai déposéeet sav dit service réparation tient compte garantie car carburateur doit être changé parce quil a gommé cest honte tondeuse a toujours labri entretenue quoi sert garantie apparemment coutumiers genre procédure allez plutôt acheter ailleurs,positif,1,large choix
1073,Merignac,bon magasin trouve tout,positif,0,personnel
1074,Chambray Les Tours,bon choix produits,positif,0,personnel
1076,Terville,commandé crédence a 2 mois dit fin mois cela fait 2 mois attendons maintenant disent début mai recommande tout,positif,1,large choix
1089,Barentin,choix qualité prix disponibilité personnel renseigner client,positif,1,large choix
1091,Portet Sur Garonne,très accueillant sympa,positif,1,large choix
1096,Saint Orens De Gameville,grace conseillé jy trouvé jai voulu nétait gagné pièce dune commande volets roulant barres rideaux,positif,1,large choix
1099,Creteil,tres bon vendeur jeune hily a su conseiller parfaitement patience,positif,0,personnel
1101,Dunkerque,affligeant faire court directeur magasin a repris employé ouvertement devant dune façon inimaginable tiens rappeler quun statut directeur fait exception respect bien contraire doit dêtre exemplaire ex cliente fortement déçue,positif,1,large choix
1104,Marsannay-La-Cote,après 5 minute dattente sans vendeur rayon découpe téléphonait juste devant daigne prêter moindre attention parti,positif,2,personnel
1105,Fresnes,plan cuisine réalisé place cétait parfait merci olivia,positif,1,large choix
1108,La Garde,prix plus plus élevés rapport leroy merlin sinon personnel sympathique donne bonsconseils dommage également devi insert payant si cela déduit facture finale si change avis prestataire castel bien avance devi remboursé,positif,1,large choix
1110,Orvault,magasin tres fouillis peu produits rayon gross rupture personnel souriant,positif,1,large choix
1113,Bèziers,allés laccueil personnel très agréable a mettre avant rayon salle bain où personne cest occupé parfaitemerci,positif,1,large choix
1114,Les Ulis,super vendeur serviable super mr camel super vendeur merci,positif,1,large choix
1115,Roanne,personnel lécoute sympa très grand choix matériel prix abordables,positif,1,large choix
1118,Thillois,personnel top sait répondre question bons conseil,positif,2,personnel
1121,Les-Clayes-Sous-Bois,personnel lécoute bon conseil,positif,0,personnel
1123,Coignieres,majorité caristes très sympas serviables merci si nest ca tous,positif,1,large choix
1126,Bourgoin Jallieu,malgré temp dattente assez long téléphone très satisfait léchange vendeur a su conseiller professionnalisme,positif,2,personnel
1127,Paris 20,beaucoup choix moins cher bhv,positif,2,personnel
1130,Marseille,magasin bricolage très grand choix personnel compétent,positif,1,large choix
1133,Chambray Les Tours,cher,positif,1,large choix
1139,Bèziers,grand merci a fred agit cours matériaux toujours a écoute serviable a recherche toute solution possible,positif,1,large choix
1144,Chambery,tres bonne note général magasin bien tenu,positif,1,large choix
1148,Colmar,cest magasin bricolage produits qualité moyenne assez chères,positif,0,personnel
1151,Gonfreville L'Orcher,grand merci bénédicte rayon cuisine a su renseigner efficacité précision gentillesse projet rondement mené devrai pouvoir profiter nouvelle cuisine début juillet,positif,2,personnel
1161,Chambray Les Tours,très appréciable davoir magasins bricolage ouverts dimanche a peu client donc plus facilité réflexion,positif,0,personnel
1162,St Clement De Riviere,nai habitude laisser avis voulais remercier rayon armoire dressing florian malgré manque évident temp courrait partout a su faire dessin ordinateur conseiller femme manière très professionnelle agréable reviendrai commander,positif,1,large choix
