,City,Content_clean,comp_score,topic,topic label
1425,Henin Beaumont,achat samedi 14 mai dun robot tondeuse mac allister lundi 16 mai retour magasin puisque robot fonctionne petite histoire a fallut demi journée installer fil conduite robot longe tout tour jardin amène test robot dimanche aprèsmidi puisquil a fallut journée charger batterie rien fonctionne tout bien installé batterie chargée donc défaut vice caché ramenons uniquement robot demandant léchange produit défectueux attendions léchange robot sans accessoires installé jardin logique faire fonctionner robot tondeuse bien sans accessoires impossible davoir échange conseillers savent quun fil conduite doit être installé faire fonctionner robot faut donc tout retirer jardin robot payé 419 partira quen sav alors quil na jamais fonctionné quand veut trouver solution perd client manque connaissance conseillers ainsi non respect client lois commerce fera bien plus mal trouver solution simple efficace,negatif,0,stock
1430,Dunkerque,magasin sympathique jhabite capinghem dommage magasin englos bondu nul déplacé acheter escabeau werner impossible davoir renseignements englos bondu magasin dunkerque donne envie vendeurs sympathique,negatif,2,personnel
1475,Bourgoin Jallieu,jamais vu drive aussi nul rdv base a 1040 livrer 1130 4 article quau final apporte produit tout déchiré ouvert dise cest dernier attendre rien reparti rien aucun geste commercial rien a fuir,negatif,0,stock
1476,Saint Maximin,sav archi nul personne renseigner tel pire raccroche bout 15mn tattente castorama st max cest vraiment branquignoles magasin fuire tondeuses,negatif,0,stock
1480,Colmar,quelle amabilité lundi matin service découpe 10 minute attente 2 relances faire remballer sans proposition dalternatives merci casto chez a tout quil faut,negatif,0,stock
1486,Portet Sur Garonne,petite visite jour trouver simple bache plastique parcours combatant vendeurs cherches encore promo terreau contrairement carrefour nommer direction leroy merlin désolé,negatif,1,rayonnage
1496,Mundolsheim,chaîne bricolage perte vitesse,negatif,2,personnel
1498,Melun,jai acheté tondeuse électrique dont bac ramassage retiré lemballage fois découverte faite refusé livraison bac controlez bien colis réponse 12 mois après lachat lun conseillers dit cest modèle sans bac ramassage jai dû pousser curiosité contactant fabricant informé modèle possède défaut bac jai acheté article plus 2500 euro pendant deux dernières années sans compter cuisine équipée livrée a environ an manager magasin a plus arrogant jamais rencontré na place magasin car connaît rien satisfaction client nétait préoccupé requête serigeait donneur leçon jai carte fidélité dont regrette utilité très déçu,negatif,0,stock
1515,Lormont,encore fois rien magasin soriente plus plus décoration plutôt bricolage,negatif,0,stock
1516,Besancon,parking fermé 20 h 6h sauf dimanche 13h 6h pourriez peutêtre indiquer cette dernière petite précision venue famille vers midi magasin fait ensuite dautres course 2 magasins côté donc pied oui barrière fermée retour impossibilité récupérer voiture merci casto obligés dattendre 6h lendemain ça arrive tout temp rien change dixit 17,negatif,0,stock
1532,Les Ulis,drive longue attente alors quil ny a personne livraison moitié produit erroné mauvais service perte temp,negatif,0,stock
1538,St Marcel Les Valence,avoir fond caisse rendre monnaie quel honte commerce jy repose plus pieds,negatif,0,stock
1548,Le Cannet,difficile sy retrouver tellement cest grand si a chance tomber vendeur pourra guider,negatif,1,rayonnage
1561,Orvault,déçue déçue magasin bricolage peut être manque til surface a très peu luminaires peu décoration peu choix tous rayon magasin nest ni chaleureux ni convivial contraire principal concurrent na envie dy rester passe vite cherche trouve souvent recommande jen navrée,negatif,2,personnel
1585,Merignac,jaime beaucoup magasin malheureusement coupci erreur stock a compté tristessejespère pris compte,negatif,2,personnel
1598,Vigneux Sur Seine,catastrophique comme magasin achat peinture tolens couleur blanche couleur beige séchage tient lextérieur après avoir téléphoné vendeur dit grave a éviter absolument devais avoir réponse part toujours rien éviter comme magasin allez chez leroy merlin plus professionnel,negatif,0,stock
1612,Bondues,lorsque appelle magasin tombe musique cest très bien pourquoi a aucun moment voix indique quon bien chez casto casto bondues ca semble être minimum tout comme fait pouvoir avoir choix si souhaite avoir laccueil court matériaux sav si voulez idée appelez leroy merlin neuville idée fait mieux client habite 100 plusieurs raisons dont celle là va chez lm 80 temp si cest 15 fois plus loin merci p envoient aussi lien whatsapp chatter direct,negatif,0,stock
1630,Coignieres,jy acheté cuisine enlevé éléments livraison car indisponibles jamais remboursés malgré dizaine dappels téléphoniques,negatif,0,stock
1637,Melesse,employés très bons conseils débordés dommage quils doivent rattraper erreurs dune direction sait organiser magasin,negatif,2,personnel
1638,Villabè,venu famille acheter cabane jardin repartis sans rien colère car vendeur a refusé venir sétonnent après gen nachètent internet,negatif,0,stock
1646,Fleury Sur Orne,cest dingue cette semaine vais cour matériaux acheter laine verre panneau rigide ny a rack dit vendredi bon site internet cest noté quil a 17 jy retourne matin dit quil a stock parking quil a trop palette devant donc peux avoir encore aujourdhui combien temp va durer cirque,negatif,0,stock
1656,Vigneux Sur Seine,castorama désuet sent létroit entre rayon choix réduit car manque despace,negatif,2,personnel
1669,Coignieres,comme assez souvent malheureusement beaucoup laisser aller cette enseigne salon jardin mai alors quil disponible site web vendeurs absents nonchalants incompétents choix fait déplacement exprès repartis sans rien acheter cest hélas première déconvenue,negatif,2,personnel
1673,Bondues,manque souvent article recherche rayon perd toujours temp fou trouver certain article,negatif,1,rayonnage
1679,Chalon Sur Saone,magasin véritable catastrophe jamais ny achèterai quoi laisser femme enceinte huit mois charger deux caisson cuisine coffre cest tout simplement minable,negatif,0,stock
1693,Aytre,jai arpenté 3 fois magasin sans trouver souhaitais vendeurs sils gentils connaissent bien lieu travail coup agacée repartie bredouille dommage,negatif,2,personnel
1731,L'Union,a éviter a fuir jai acheté portail électrique coulissant moteur récemment jen tire très très très mauvaise expérience cette enseigne castorama effet lors linstallation technicien sest aperçu moteur portail hors dusage cestàdire carte mère h donc fourni moteur h arrivé place service aprèsvente renvoyé chez moteur défaillant expliquant quil fallait débrouiller hotline alors comment expliquer moteur garantie trois an part castorama cest fini morienterais donc dorénavant vers leroy merlin posé aucun problème jusquici service aprèsvente efficace reprennent remplacent choses assument leurs erreurs trouve donc produit neuf jamais utilisé hors service compte rester là vais part contacter 60 million consommateurs rassembler tous client mécontents déposer plainte contre cette enseigne car jai demandé voir place responsable rester sans réponse,negatif,0,stock
1744,Chalon Sur Saone,bien conseillé bien dirigé enlèvement,negatif,2,personnel
1755,Le Mans,a vraiment limpression déranger personnel reste poli,negatif,2,personnel
1757,La Garde,не знаю как в магазине внутри не былно как водителькоторый привёз товар на складна большом грузовикеочень теснои если приедешь раньше временихотя бы на часто выгоняют и вокруг не где встать,negatif,0,stock
1762,Vannes,grand panneau publicitaire 1701m magasin affichant 10 carrelage moment passer caisse 10 responsable rayon explique noté panneau tout ba 5 cm sol tout petits caractères dommage castorama allés a leroy merlin fait achat maintenant prochains marre etre prise pigeon,negatif,2,personnel
1763,Paris 20,magasin bien agencé trop grand donc moins perte temp,negatif,2,personnel
1778,Olivet,3 produits manquant 3 produits recherchés,negatif,2,personnel
1781,Bron,120522 depuis matin jessaie joindre castorama bron commander portail avoir renseignements sujet portail bientôt 16hoo toujours personne bout fil jai jamais vue enseigne comme ça cest inadmissible leroy merlin cest mieux,negatif,0,stock
1796,Bron,équipe découpage bois faut tout revoiraccueil inexistantet plan travail oublié monsieur but cétait découper non cacher,negatif,0,stock
1800,Les Lilas,ny a grand chose personnel semble très bricoleur ni intéressé bricolage,negatif,2,personnel
1822,Melun,problème,negatif,0,stock
1843,Bèziers,faut savoir débrouiller seul être patient trouver vendeur magasin proximité risque faire bouffer concurrence sil font effort service,negatif,1,rayonnage
1849,Dardilly,attente dun devi depuis miavril toujours rien impossible joindre téléphone dommage,negatif,0,stock
1853,Dardilly,déçue commande faite drive devait être dispo 13h30 article stock daprès lappli rdv confirmé 30mn après commande 40mn route venir mail reçu 15mn avant annuler commande nayant plus larticle stock apparement sympa route rien,negatif,0,stock
1862,Villabè,a fuir aucun conseiller comble magasin bricolage,negatif,1,rayonnage
1864,Chambery,commencé devi porte magasin après plus nouvelles impossible avoir aucun suivi très déçu,negatif,0,stock
1865,Villemomble,produit acheté click and collect finalement non disponible place explication vendeur savez cest problème stock siège ça arrive tout temp vendeur rayon jardin william exécrable suffisant incompétent,negatif,0,stock
1872,Merignac,personnel désagréable remettrais plus jamais pied magasin,negatif,2,personnel
1905,Frejus,très decus transport castorama grandes plantes acheté grand olivier arrivé sans motte pû être facilement évité si pot attaché grue pris larbre tronc quand plaint responsable baratiné disant toute façon olivier arbres très résistants,negatif,0,stock
