,City,Content_clean,comp_score,topic,topic label
579,Les Pennes Mirabeau,aujourdhui a 14h30 passé castorama plan campagne rouleau peinture après 10 minute demande vendeuse prix car nétait affiché vendeuse dit rouleau seul 10euros 90 manche 12euros 90 apres 10 minute a caisse caissière demande 15euros 90 parti sans rien mr responsable plaignez si vendez a ça beaucoup prix bien affichés cordialement mnicolas,tres positif,0,choix
583,Antibes,recommande magasin contact échanges sm très réactifs efficaces magasin très engageant,tres positif,0,choix
586,Levallois-Perret,castorama format express très beau magasin levallois retrouve toutes références produits environnement plus sympa accessible personnel très accueillant toujours prêt satisfaire a très bientôt,tres positif,0,choix
589,Mundolsheim,a éviter surtout cours matériaux conçois libre service quand femmes demande certain stéphane donner coup main dit libre service là uniquement remplir rayon demandez responsable certain stéphane dit a problème libre service once professionnalisme a fuir,tres positif,0,choix
591,Bèziers,castorama toujours materiel choix qualité employés magazin beziers très serviables efficaces aider recherches,tres positif,0,choix
594,Le Cannet,enseigne bien connue dépanne personnel compétent renseigne conseille sourire,tres positif,0,choix
596,Les-Clayes-Sous-Bois,comment avoir rabais 10 facture malgré vendeurs très disponible beau magasin erreurs prix monnaies courante magasin responsable rayon tente mexpliquer ya soucis wifi fait étiquettes a jour haha comme hasard jamais sen client caisse mexplique nest problème car sou responsabilité vendeurs rayon problème cest hausse caisse trop flagrantes parfois 30 ca commence a voir alors phrase tous futurs client vérifiez ticket rapport prix affiché gagnerez 10 mini addition cette pratique bien déplorable malheureusement monnaie courante grande distrib particulièrement magasin svp casto faites petit effort va confiance peuvent avoir client envers magasin faut setonner après gen tournent vers marchands internet,tres positif,0,choix
597,Gonfreville L'Orcher,rencontré julien renier rayon carrelage dernier a très bien accueillis a parfaitement conseillés très bon vendeur recommandons part monsieur madame grigy,tres positif,1,personnel
601,Nîmes,commande cuisine intégrée meubles électro pose bien conseillés pôle cuisine problèmes commencé livraison non livré date prévue casto livraison incomplette partiellement endommagée réponse casto voyez livreur alors produits manquant restes dépôt pose retardée différée reçu aimablement directeur mr r adjoint mr h promesse suivre dossier geste commercial nouveau contacte direction signale soucis pose a jour aucune réponse nôtre mail promesses oubliées penser sérieux enseigne castorama devrait faits,tres positif,0,choix
612,Nîmes,merci beaucoup lydia professionnalisme rayon salle bains sourire plie 4 bons conseils professionnel top merci encore,tres positif,2,félicitation
614,Chambourcy,magasin bien agencé propre offre beaucoup choix généralement prix raisonnables personnel général agréable service parking centre commercial gratuit spacieux a dautres enseignes proximité telles fnac kiabi quoi restaurer,tres positif,0,choix
627,Blagnac,tout vraiment cher conseils donnés gentillesse vendeurs cest très sympa particuliers aussi,tres positif,2,félicitation
636,Antibes,magasin propre spacieux choix personnel disponible accueillant,tres positif,0,choix
637,Henin Beaumont,beaucoup choix personnel agréable contre 2 caisses ouverte plus limite longues file attente,tres positif,0,choix
644,Nîmes,bonjour grand merci damien secteur salle bain professionnalisme conseils recommande fortement,tres positif,2,félicitation
654,Marseille,magasin où lon trouve plein choses conseil léquipe accueillante souriante efficace merci tous,tres positif,0,choix
660,Creteil,jai vécu expérience ultra positive sein castorama créteil grace mehdi karima jai pu réalisé projet conception cuisine circonstances optimales jétais aidée accompagnée démarches a z mehdi karima fait preuve patience bienveillance soutien jétais rassurée conseillée moindres détails merci énormément amabilité professionnalisme reviendrai certainement castorama créteil,tres positif,0,choix
661,Saint Maximin,si besoin dune conseillère top rayon jardinerie fleures demander séverine très gentille a beaucoup aider repartie superbe plantes,tres positif,0,choix
663,Agen,service livraison déplorable après promesse livraison non honorée rappel téléphonique promis non reçu jai rappelé livraison finalement proposée 27 mai lieu 17 initialement comme devais impérativement être livrée 24 plus tard jai dû louer camionnette aller moimême jai pris rdv 10h45a arrivée commande prête attente 30 minute dommage car jai apprécié professionnalisme personnel magasin caisse marchandise achetée conforme attentes,tres positif,0,choix
671,St Clement De Riviere,grand merci marion rayon jardin très pro toujours bonne humeur reçoit sourire cest bonne personne recommande merci marion casto st clement,tres positif,0,choix
672,Nîmes,achat 23 mai vendeur damien rayon confort vendeur agréable serviable disponible prend peine daccorder tout temp clientèle merci p dame a acheté 2 chauffages 1 gratuit 1000 2000w,tres positif,0,choix
675,Chambray Les Tours,magasin vraie catastrophe voulais acheter détecteur metaux bosch demandé si salignaient leroy merlin vendait 15 moins cher reponse responsable venez devi comment dire si jy vais làbas cest demander devi lacheter javais preuve dur prix ba site voulez quoi plus donc jai déposé autres article jai filé chez leroy merlin où jai extrêmement bien accueilli ny remettrais plus jamais pieds mets 1 car peux mettre 0,tres positif,0,choix
679,Villenave D'Ornon,déconseille faire appel responsable rayon jardin après avoir fait appel vendeuse na pu renseigner appelle responsable rayon jardin dit faire patienter environ 30 minute sans savoir préalable a complètement zappé quand linterpelle envoi balader arrivé caisse jai demandé personne caisse passer message direction quand dit javais soucis rayon jardin lemployé ma demandé décrire personne rayon quand jai dit prénom marie répond fallait simplement dire prénom jaurais compris avoir poste responsable permet tel comportement,tres positif,0,choix
684,Barentin,super expérience aujourdhui rayon jardin a lécoute disponible grand merci a sarah caisse sourire patience,tres positif,0,choix
688,Bèziers,satisfaite conseils linda cest vendeuse charmant très compétente projet poêle bois ange,tres positif,2,félicitation
700,Fresnes,bon magasin prix intéressant suivant produits,tres positif,1,personnel
704,Levallois-Perret,personnel très sympathique très compétent très bons conseils vendeurs,tres positif,2,félicitation
712,Orvault,bonjour jachète hier tringle parfait aujourdhui surprise déballant embouts rayés merci castorama comprends pourquoi tringle chère,tres positif,0,choix
716,Bèziers,merci linda précieux conseil lors achat chauffe eau explication très clair super agréable,tres positif,1,personnel
722,Chambray Les Tours,merci beaucoup charlotte arnaud surtout laurence martin disponibilité aide lachat salon jardin salon jardin très bonne qualité très facile monter dont rendu magnifique,tres positif,0,choix
726,Antibes,magasin très bien achelander personnel compétent souriant prix corrects recommande,tres positif,0,choix
730,Besancon,merci ludovic rayon carrelage parquet a accompagné choix carrelage cuisine vendeur a dune qualité découte conseil jai voulu mettre avis allons très souvent casto plain souvent trouver quelquun conseiller là honnêtement super service coup acheté merci ludovic reconnaîtra,tres positif,0,choix
732,Melesse,fan magasins bricolage celui ci mieux utile trouve cherche prix raisonnable,tres positif,0,choix
733,Paris 20,personnel très agréable donne bons conseils,tres positif,2,félicitation
737,Roissy En France,grand merci natacha professionnalisme a pris temp conseiller tout achat merci encore natacha tout parfait,tres positif,0,choix
741,Chennevieres Sur Marne,accueil conseils excellents merci christina magasin agréable personnel a lécoute,tres positif,2,félicitation
749,Portet Sur Garonne,très grand magasin vendeur caissiere aimable beaucoup choix a tarifs trop cher plupart agréablement surprise,tres positif,0,choix
753,Chennevieres Sur Marne,merci accueil service rendu rayon salle bain carrelage rachid equipe retrait marchandises ainsi belkasem merci gentillesse aide chargement carole,tres positif,2,félicitation
758,Les Ulis,super magasin recommande vivement mention spéciale responsable rayon tondeuse jardinage réactif souriant merci toute léquipe,tres positif,0,choix
765,Bèziers,magasin grand choix personnel très très accueillant surtout niveau sol parquet surtout très professionnel très bonne continuation très agréable très efficace deux vendeurs 1 fille 1 garçons michael venons narbonne reviendrons magasin bien,tres positif,0,choix
768,Barentin,accueil écoute très bon service rayon sanitaire bravo,tres positif,1,personnel
770,Niort,immense choix personnel aléatoire peut tomber pro compétentes serviables désolé monsieur nest expéditifs valident nimporte quoi pourvu quon fasse vente là cest monsieur rapport qualité prix reste démontrer bien ca,tres positif,0,choix
774,Gonfreville L'Orcher,bonjour jétais recherche bon carrelage salle bain thierry cest présenter a fait excellent travail connaît bien travail vraiment bien conseiller ensuite donner coup main tout chargé véhicule 500kg merci thierry service aménagement cordialement,tres positif,0,choix
775,Nîmes,très patient professionnel lécoute envy réactive sympathiqueantonny peut être augmentée merci antony bientôt,tres positif,0,choix
